발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2015-12-06,야간,일,1,12,2,9,0,강원,양양군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,128.7176,37.9959,강원양양군,2,승합차화물차,0,1,0,164
2015-12-12,야간,토,4,7,3,0,0,경기,고양시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.8416,37.6075,경기고양시,2,승용차승용차,0,1,0,40
2015-12-12,주간,토,1,34,13,16,4,경기,성남시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,127.0979,37.4066,경기성남시,2,승합차승합차,0,1,0,95
2015-12-19,주간,토,2,11,4,5,0,전남,담양군,차대차,기타,과속,단일로,기타단일로,승용차,승용차,126.9567,35.2262,전남담양군,2,승용차승용차,0,1,0,181
2015-12-19,야간,토,1,10,6,3,0,경기,용인시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.0952,37.1283,경기용인시,2,승합차승용차,0,1,0,51
2015-12-29,주간,화,1,8,3,4,0,경남,사천시,차대차,정면충돌,신호위반,교차로,교차로내,승합차,승용차,128.1571,35.0359,경남사천시,2,승합차승용차,0,0,0,57
2015-12-30,야간,수,1,8,3,4,0,대전,유성구,차대차,측면충돌,신호위반,교차로,교차로내,승용차,승용차,127.3205,36.3044,대전유성구,2,승용차승용차,0,0,0,148
2015-12-31,야간,목,1,7,4,2,0,전남,무안군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.4877,34.9995,전남무안군,2,승용차없음,0,0,0,101
2012-05-22,주간,화,1,8,6,1,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.8679,36.9654,경기평택시,2,화물차화물차,0,0,0,14
2012-05-13,주간,일,1,12,8,1,2,충남,천안시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,127.1888,36.9122,충남천안시,2,승합차없음,0,1,0,63
2012-11-11,주간,일,2,8,0,6,0,경기,시흥시,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승합차,승용차,126.8682,37.3691,경기시흥시,2,승합차승용차,0,1,0,73
2012-04-09,야간,월,1,10,4,5,0,충남,청양군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,126.9397,36.3684,충남청양군,2,승합차화물차,0,0,0,174
2012-11-24,야간,토,5,6,1,0,0,경기,안성시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.1357,37.0613,경기안성시,2,승합차승용차,0,1,0,23
2012-05-07,주간,월,1,28,12,15,0,경남,양산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,129.0336,35.3309,경남양산시,2,승합차승용차,0,0,0,49
2012-07-05,주간,목,5,10,3,2,0,경기,화성시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,126.9736,37.1826,경기화성시,2,승합차승용차,0,0,0,50
2012-11-14,주간,수,1,9,8,0,0,경기,의왕시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,126.9955,37.3857,경기의왕시,2,승용차승합차,0,0,0,199
2012-03-27,주간,화,4,9,5,0,0,경기,남양주시,차대차,추돌,안전운전 의무 불이행,단일로,터널안,승합차,화물차,127.3496,37.6342,경기남양주시,2,승합차화물차,0,0,0,70
2012-01-07,주간,토,3,7,2,2,0,충남,천안시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,127.1216,36.8341,충남천안시,2,화물차승용차,0,1,0,63
2012-11-03,야간,토,1,22,6,12,3,경북,예천군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,128.5364,36.6565,경북예천군,2,승합차화물차,0,1,0,55
2012-05-01,야간,화,1,8,5,2,0,경기,안양시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.8841,37.4063,경기안양시,2,승합차없음,0,1,0,151
2012-04-13,야간,금,2,11,3,6,0,경북,상주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,128.2199,36.3679,경북상주시,2,특수차승용차,0,0,0,58
2012-05-25,야간,금,1,8,7,0,0,경북,상주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,128.2167,36.3682,경북상주시,2,화물차승용차,0,0,0,58
2012-10-17,주간,수,2,14,11,0,1,경남,진주시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,128.0469,35.1765,경남진주시,2,승합차보행자,0,0,0,42
2012-07-01,야간,일,1,9,4,4,0,충남,천안시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.189,36.8791,충남천안시,2,승합차승용차,0,1,0,63
2012-03-06,주간,화,3,7,2,2,0,경기,이천시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.4301,37.2351,경기이천시,2,화물차승용차,0,0,0,41
2012-08-30,주간,목,1,11,3,7,0,전남,장성군,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,126.8068,35.4014,전남장성군,2,승합차보행자,0,0,0,146
2012-06-22,주간,금,3,8,4,1,0,전북,남원시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,127.5668,35.4822,전북남원시,2,승합차없음,0,0,0,193
2012-07-26,야간,목,4,14,1,8,1,경기,성남시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.0649,37.3959,경기성남시,2,승합차승용차,0,0,0,95
2012-02-15,야간,수,1,12,10,1,0,충북,음성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,127.6525,37.1407,충북음성군,2,승합차화물차,0,0,0,110
2012-01-01,야간,일,2,12,9,1,0,경기,포천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.1483,37.8269,경기포천시,2,승용차승용차,0,1,0,171
2012-04-30,주간,월,1,11,0,10,0,경기,이천시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.4247,37.2437,경기이천시,2,화물차승용차,0,0,0,41
2012-07-07,야간,토,2,12,3,6,1,전남,장성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,126.7951,35.2664,전남장성군,2,승합차승용차,0,1,0,146
2012-10-17,야간,수,3,35,26,6,0,대구,동구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,128.7265,35.8756,대구동구,2,승합차승용차,0,0,0,26
2012-11-17,주간,토,1,9,2,6,0,경기,화성시,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,승합차,127.0958,37.1828,경기화성시,2,승용차승합차,0,1,0,50
2012-06-09,주간,토,1,18,7,10,0,충남,보령시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,126.602,36.2899,충남보령시,2,화물차승합차,0,1,0,136
2012-05-19,주간,토,4,12,1,7,0,광주,남구,차대차,기타,신호위반,교차로,교차로부근,건설기계,승용차,126.9075,35.1246,광주남구,2,건설기계승용차,0,1,0,190
2012-05-08,주간,화,4,8,3,1,0,강원,홍천군,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승합차,127.9298,37.7273,강원홍천군,2,승용차승합차,0,0,0,82
2012-04-29,주간,일,2,8,2,4,0,경북,영덕군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,129.3331,36.4383,경북영덕군,2,승용차승용차,0,1,0,54
2012-05-10,주간,목,1,37,7,29,0,제주,제주시,차대차,측면직각충돌,신호위반,교차로,교차로내,건설기계,승합차,126.2359,33.3822,제주제주시,2,건설기계승합차,0,0,0,90
2012-05-01,주간,화,3,7,4,0,0,경북,의성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,128.3067,36.3364,경북의성군,2,화물차승합차,0,1,0,105
2012-05-29,야간,화,2,10,5,3,0,경남,통영시,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,128.4229,34.8818,경남통영시,2,승용차승용차,0,0,0,212
2012-05-17,주간,목,2,25,6,12,5,광주,북구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,126.912,35.1795,광주북구,2,화물차승합차,0,0,0,137
2012-03-17,주간,토,3,10,5,2,0,경기,시흥시,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,승합차,126.7362,37.347,경기시흥시,2,화물차승합차,0,1,0,73
2012-04-02,주간,월,2,6,4,0,0,경북,포항시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.3543,36.0588,경북포항시,2,승용차없음,0,0,0,160
2012-03-31,야간,토,1,14,2,11,0,전남,나주시,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승합차,126.7772,35.0359,전남나주시,2,승용차승합차,0,1,0,33
2012-04-17,주간,화,1,11,2,7,1,서울,금천구,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승합차,126.8976,37.4664,서울금천구,2,승용차승합차,0,0,0,109
2012-04-11,야간,수,2,6,4,0,0,제주,제주시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.5435,33.4815,제주제주시,2,승용차없음,0,1,0,90
2012-05-14,주간,월,1,10,0,9,0,경기,화성시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,126.9597,37.2095,경기화성시,2,화물차승합차,0,0,0,50
2012-05-25,주간,금,1,12,7,3,1,경남,하동군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,127.8085,34.9847,경남하동군,2,승합차없음,0,0,0,172
2012-04-18,야간,수,1,15,10,4,0,경남,합천군,차량단독,전도전복,안전운전 의무 불이행,교차로,교차로내,승합차,없음,127.9938,35.5331,경남합천군,2,승합차없음,0,0,0,133
2012-03-16,주간,금,1,9,2,6,0,강원,원주시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,화물차,127.9168,37.3038,강원원주시,2,승합차화물차,0,0,0,36
2012-04-21,야간,토,1,11,2,7,1,전남,영암군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승합차,승합차,126.4362,34.7759,전남영암군,2,승합차승합차,0,1,0,16
2012-02-24,주간,금,4,100,6,23,67,강원,고성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,128.4908,38.2065,강원고성군,2,승합차승합차,0,0,0,217
2012-03-02,주간,금,1,7,6,0,0,서울,중랑구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.0721,37.6165,서울중랑구,2,승용차화물차,0,0,0,196
2012-02-14,주간,화,2,15,12,1,0,경북,안동시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,128.8107,36.5748,경북안동시,2,화물차이륜차,0,0,0,66
2012-03-04,야간,일,2,8,5,1,0,충남,홍성군,차대차,기타,중앙선 침범,단일로,기타단일로,승합차,승용차,126.6533,36.6052,충남홍성군,2,승합차승용차,0,1,0,38
2012-01-28,야간,토,1,11,8,2,0,부산,해운대구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,129.1437,35.1599,부산해운대구,2,승용차화물차,0,1,0,1
2012-02-13,주간,월,2,8,2,4,0,대구,북구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.5879,35.9134,대구북구,2,승용차승용차,0,0,0,112
2012-01-28,주간,토,2,9,1,6,0,경기,시흥시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.744,37.3578,경기시흥시,2,승용차화물차,0,1,0,73
2013-01-01,야간,화,1,8,3,4,0,대전,유성구,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승용차,127.3272,36.3669,대전유성구,2,승합차승용차,0,1,0,148
2013-08-07,주간,수,1,8,3,4,0,충북,청원군,차대차,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,127.4538,36.7309,충북청주시,2,화물차화물차,0,0,0,83
2012-01-16,주간,월,2,12,7,3,0,경북,경주시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,129.2827,36.0006,경북경주시,2,승합차없음,0,0,0,100
2012-02-10,주간,금,1,14,6,6,1,경북,안동시,차대차,정면충돌,안전운전 의무 불이행,단일로,터널안,화물차,승합차,128.6563,36.4766,경북안동시,2,화물차승합차,0,0,0,66
2012-01-23,주간,월,1,8,2,5,0,대전,유성구,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,127.3466,36.3547,대전유성구,2,승용차승용차,0,1,0,148
2013-04-13,주간,토,1,22,13,8,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,127.1546,36.9932,경기평택시,2,승합차승합차,0,1,0,14
2013-08-01,야간,목,1,16,11,4,0,전북,고창군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.5727,35.332,전북고창군,2,승용차승용차,0,0,0,219
2013-10-04,주간,금,1,10,0,9,0,전북,완주군,차대차,추돌,안전운전 의무 불이행,단일로,터널안,화물차,특수차,127.2242,35.7465,전북완주군,2,화물차특수차,0,0,0,28
2013-10-15,주간,화,1,11,3,5,2,경기,오산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,127.0427,37.1794,경기오산시,2,승합차화물차,0,0,0,143
2013-02-10,주간,일,1,9,0,8,0,경기,평택시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승용차,127.0499,36.9428,경기평택시,2,승합차승용차,0,1,0,14
2013-02-05,야간,화,1,7,5,1,0,경북,김천시,차대차,측면직각충돌,중앙선 침범,단일로,교량위,승용차,승용차,128.1767,36.128,경북김천시,2,승용차승용차,0,0,0,76
2013-07-13,야간,토,1,20,5,7,7,경북,경산시,차대차,추돌,안전운전 의무 불이행,단일로,교량위,승합차,화물차,128.7424,35.7168,경북경산시,2,승합차화물차,0,1,0,52
2013-01-20,주간,일,1,8,2,5,0,경기,고양시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,126.8993,37.6497,경기고양시,2,승용차승합차,0,1,0,40
2013-01-30,주간,수,1,17,13,3,0,제주,제주시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,화물차,126.8938,33.4921,제주제주시,2,승합차화물차,0,0,0,90
2013-02-11,야간,월,2,7,2,3,0,경북,영천시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.8937,35.8976,경북영천시,2,승용차승용차,0,1,0,5
2013-12-18,주간,수,4,36,25,7,0,강원,강릉시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,128.9508,37.6897,강원강릉시,2,승합차승합차,0,0,0,194
2013-09-18,야간,수,1,11,3,7,0,충북,청원군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.4297,36.4942,충북청주시,2,화물차승용차,0,1,0,83
2013-12-22,야간,일,1,8,2,5,0,강원,평창군,차대차,기타,안전운전 의무 불이행,기타,기타,승용차,승용차,128.4339,37.6089,강원평창군,2,승용차승용차,0,1,0,24
2013-01-31,주간,목,1,11,9,1,0,경기,양주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,126.983,37.7193,경기양주시,2,승합차화물차,0,0,0,59
2013-05-03,주간,금,1,11,7,3,0,전남,장흥군,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,건설기계,126.9722,34.6486,전남장흥군,2,승합차건설기계,0,0,0,56
2013-01-22,주간,화,1,11,5,4,1,강원,고성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.4502,38.2152,강원고성군,2,승용차승용차,0,0,0,217
2013-02-13,야간,수,1,8,3,4,0,경북,구미시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승용차,128.4173,36.1367,경북구미시,2,승합차승용차,0,0,0,144
2013-10-12,야간,토,1,7,6,0,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.1076,37.1195,경기용인시,2,승합차승용차,0,1,0,51
2013-05-15,야간,수,1,7,6,0,0,경기,수원시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,127.0336,37.2669,경기수원시,2,승용차승용차,0,0,0,99
2012-11-16,야간,금,1,26,15,10,0,경기,안산시,차량단독,전도전복,과속,단일로,기타단일로,승합차,없음,126.8862,37.3016,경기안산시,2,승합차없음,0,0,0,2
2013-06-21,야간,금,1,7,4,2,0,전북,군산시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,126.8363,35.969,전북군산시,2,화물차승용차,0,0,0,166
2013-03-01,주간,금,1,8,4,3,0,경남,창원시(통합),차대차,추돌,안전운전 의무 불이행,단일로,터널안,승용차,승용차,128.6266,35.279,경남창원시(통합),2,승용차승용차,0,1,0,86
2013-03-31,야간,일,1,57,45,10,1,전북,무주군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,127.5798,36.0204,전북무주군,2,승합차승합차,0,1,0,182
2012-11-17,야간,토,1,13,6,6,0,인천,중구,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,126.642,37.4687,인천중구,2,승용차승용차,0,1,0,72
2012-12-21,주간,금,1,7,4,2,0,전북,전주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.1397,35.8162,전북전주시,2,승용차승용차,0,0,0,11
2013-11-03,주간,일,1,11,8,2,0,대구,달성군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,128.4617,35.7266,대구달성군,2,승합차없음,0,1,0,30
2013-04-15,주간,월,1,12,8,3,0,경북,상주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,128.2211,36.324,경북상주시,2,화물차승합차,0,0,0,58
2013-06-08,주간,토,1,11,7,3,0,경북,성주군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,128.3182,35.8639,경북성주군,2,화물차승합차,0,1,0,168
2013-02-14,주간,목,2,6,4,0,0,제주,서귀포시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.6864,33.366,제주서귀포시,2,승용차승용차,0,0,0,62
2013-12-14,주간,토,6,10,4,0,0,울산,울주군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,129.1855,35.6965,울산울주군,2,화물차승용차,0,1,0,17
2013-04-24,야간,수,1,12,1,4,6,서울,서초구,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,화물차,126.9907,37.5067,서울서초구,2,승용차화물차,0,0,0,214
2012-10-30,주간,화,1,9,3,5,0,경기,안산시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,126.879,37.3025,경기안산시,2,승합차승용차,0,0,0,2
2013-12-31,야간,화,1,9,5,2,1,대구,달성군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.4041,35.6365,대구달성군,2,승용차승용차,0,0,0,30
2012-12-19,야간,수,5,5,0,0,0,강원,강릉시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.8928,37.7701,강원강릉시,2,승용차승용차,0,1,0,194
2012-12-21,야간,금,1,10,4,5,0,경기,수원시,차대차,정면충돌,신호위반,교차로,교차로내,승용차,승합차,126.9734,37.2596,경기수원시,2,승용차승합차,0,0,0,99
2013-01-30,야간,수,2,6,4,0,0,경북,영천시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,129.0857,35.996,경북영천시,2,승용차화물차,0,0,0,5
2013-02-12,주간,화,1,26,7,17,1,충북,청주시,차대차,추돌,중앙선 침범,단일로,기타단일로,승용차,승합차,127.4814,36.6184,충북청주시,2,승용차승합차,0,0,0,83
2012-12-20,야간,목,1,16,8,6,1,경북,안동시,차대차,측면직각충돌,과속,교차로,교차로내,승용차,승합차,128.7435,36.564,경북안동시,2,승용차승합차,0,0,0,66
2013-11-10,주간,일,1,43,14,28,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,127.1692,36.7936,충남천안시,2,승합차승합차,0,1,0,63
2012-12-01,야간,토,1,13,1,11,0,충남,예산군,차대차,추돌,안전거리 미확보,교차로,교차로부근,화물차,화물차,126.7902,36.6894,충남예산군,2,화물차화물차,0,1,0,187
2012-02-07,주간,화,4,10,6,0,0,경남,의령군,차량단독,도로이탈,앞지르기 금지위반,단일로,교량위,승합차,없음,128.2939,35.3121,경남의령군,2,승합차없음,0,0,0,189
2013-02-03,주간,일,2,7,3,2,0,경남,고성군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.3471,35.0097,경남고성군,2,승용차승용차,0,1,0,87
2013-09-12,야간,목,2,25,3,4,16,경기,의정부시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.0451,37.7004,경기의정부시,2,승합차승용차,0,0,0,64
2013-05-06,주간,월,2,8,6,0,0,충북,제천시,차대차,기타,신호위반,교차로,교차로내,승용차,승용차,128.1867,37.0724,충북제천시,2,승용차승용차,0,0,0,103
2012-12-20,야간,목,1,11,9,1,0,대전,서구,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승합차,127.3813,36.3437,대전서구,2,승용차승합차,0,0,0,4
2012-11-29,주간,목,1,20,16,3,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,127.1325,36.948,충남천안시,2,승합차화물차,0,0,0,63
2012-06-27,야간,수,2,7,3,1,1,경기,수원시,차량단독,전도전복,과속,단일로,기타단일로,승용차,없음,127.0243,37.2427,경기수원시,2,승용차없음,0,0,0,99
2012-09-04,야간,화,2,12,1,8,1,서울,광진구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,127.0824,37.5561,서울광진구,2,승용차승합차,0,0,0,183
2014-03-13,주간,목,1,9,3,5,0,경북,문경시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,128.0122,36.5898,경북문경시,2,화물차승합차,0,0,0,74
2013-11-16,야간,토,1,9,1,7,0,전북,전주시,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,승합차,127.072,35.8689,전북전주시,2,화물차승합차,0,1,0,11
2013-12-03,야간,화,1,21,0,20,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,126.9534,36.9968,경기평택시,2,승용차화물차,0,0,0,14
2013-11-01,야간,금,1,19,0,17,1,서울,영등포구,차대차,기타,과속,교차로,교차로부근,승용차,승합차,126.898,37.4875,서울영등포구,2,승용차승합차,0,0,0,150
2013-12-09,주간,월,1,7,6,0,0,서울,서대문구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.9485,37.5687,서울서대문구,2,승용차없음,0,0,0,195
2012-01-11,주간,수,1,27,9,17,0,경기,안양시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승합차,승합차,126.9038,37.4318,경기안양시,2,승합차승합차,0,0,0,151
2012-10-01,주간,월,2,6,4,0,0,강원,영월군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.5082,37.1486,강원영월군,2,승용차승용차,0,1,0,114
2013-11-26,주간,화,1,14,9,4,0,전북,군산시,차대차,측면직각충돌,신호위반,교차로,교차로내,건설기계,승합차,126.793,35.9561,전북군산시,2,건설기계승합차,0,0,0,166
2013-12-28,야간,토,1,8,7,0,0,전북,전주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.1191,35.8468,전북전주시,2,승용차승용차,0,1,0,11
2012-11-10,주간,토,1,12,7,4,0,전북,부안군,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승합차,승합차,126.6567,35.7079,전북부안군,2,승합차승합차,0,1,0,185
2012-08-31,야간,금,1,7,5,1,0,경기,용인시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,127.2332,37.1811,경기용인시,2,화물차승합차,0,0,0,51
2012-10-21,주간,일,2,8,4,2,0,전북,부안군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,126.6969,35.7363,전북부안군,2,화물차화물차,0,1,0,185
2014-03-19,야간,수,3,6,2,1,0,경기,수원시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,126.9751,37.244,경기수원시,2,승용차승용차,0,0,0,99
