발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2012-10-06,야간,토,1,7,6,0,0,전남,여수시,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.7196,34.734,전남여수시,2,승용차보행자,0,1,0,102
2013-07-26,주간,금,1,18,6,11,0,경북,문경시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승합차,화물차,128.1497,36.7507,경북문경시,2,승합차화물차,0,0,0,74
2014-03-19,야간,수,3,11,7,1,0,서울,송파구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.1064,37.5153,서울송파구,2,승합차승용차,0,0,0,156
2012-07-05,주간,목,1,18,0,16,1,울산,북구,차대차,정면충돌,교차로 통행방법 위반,교차로,교차로내,승합차,화물차,129.3674,35.5715,울산북구,2,승합차화물차,0,0,0,158
2012-07-24,야간,월,1,9,7,1,0,경기,안양시,차대차,측면직각충돌,부당한 회전,교차로,교차로내,자전거,승합차,126.971,37.4048,경기안양시,2,자전거승합차,0,0,0,151
2014-03-03,주간,월,1,13,4,8,0,제주,서귀포시,차대차,추돌,보행자 보호의무 위반,단일로,기타단일로,건설기계,승용차,126.4644,33.2531,제주서귀포시,2,건설기계승용차,0,0,0,62
2012-11-23,주간,금,1,11,9,1,0,충남,논산시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.1308,36.3148,충남논산시,2,승용차화물차,0,0,0,61
2013-03-25,주간,월,2,8,4,2,0,부산,서구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,129.013,35.1163,부산서구,2,화물차승합차,0,0,0,226
2013-10-23,주간,수,1,13,3,0,9,경기,동두천시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승합차,127.0566,37.9197,경기동두천시,2,승용차승합차,0,0,0,94
2013-11-09,야간,토,5,7,1,1,0,전남,화순군,차대차,기타,중앙선 침범,교차로,교차로부근,승용차,특수차,127.0252,34.8655,전남화순군,2,승용차특수차,0,1,0,88
2013-11-08,주간,금,1,10,2,7,0,대전,서구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,127.3647,36.3072,대전서구,2,승합차보행자,0,0,0,4
2014-02-27,주간,목,1,10,9,0,0,경북,경주시,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,129.0914,35.8424,경북경주시,2,승합차없음,0,0,0,100
2012-09-23,주간,일,1,7,5,1,0,경남,하동군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,특수차,승용차,127.6951,35.1335,경남하동군,2,특수차승용차,0,1,0,172
2012-10-12,주간,금,1,13,5,7,0,부산,해운대구,차대차,기타,중앙선 침범,단일로,기타단일로,화물차,승합차,129.1194,35.1994,부산해운대구,2,화물차승합차,0,0,0,1
2013-12-24,야간,화,1,15,1,13,0,서울,구로구,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,승합차,126.8847,37.4881,서울구로구,2,승용차승합차,0,0,0,79
2014-03-04,주간,화,1,7,6,0,0,경기,평택시,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,화물차,126.9086,36.9087,경기평택시,2,화물차화물차,0,0,0,14
2014-03-13,야간,목,1,9,2,6,0,광주,남구,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,원동기장치자전거,126.9034,35.1439,광주남구,2,승합차원동기장치자전거,0,0,0,190
2013-03-18,야간,월,1,11,8,2,0,경북,문경시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승합차,128.2082,36.6,경북문경시,2,화물차승합차,0,0,0,74
2013-03-26,야간,화,1,27,3,23,0,전남,나주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.6862,34.961,전남나주시,2,승합차없음,0,0,0,33
2013-07-12,야간,금,2,11,8,1,0,경남,창원시(통합),차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승합차,128.6103,35.3521,경남창원시(통합),2,승용차승합차,0,0,0,86
2013-03-10,주간,일,1,12,7,4,0,전북,군산시,차대차,추돌,부당한 회전,단일로,기타단일로,건설기계,승합차,126.7827,35.9578,전북군산시,2,건설기계승합차,0,1,0,166
2013-08-01,야간,목,2,6,4,0,0,경남,사천시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,127.9531,35.1153,경남사천시,2,화물차농기계,0,0,0,57
2012-06-29,야간,금,1,11,4,6,0,강원,영월군,차대차,추돌,과속,단일로,기타단일로,건설기계,승용차,128.5382,37.1848,강원영월군,2,건설기계승용차,0,0,0,114
2012-07-28,주간,토,2,8,6,0,0,강원,평창군,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.4308,37.6062,강원평창군,2,승용차승용차,0,1,0,24
2013-04-11,주간,목,2,9,1,6,0,경북,김천시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,128.0328,35.9931,경북김천시,2,화물차승합차,0,0,0,76
2013-04-13,야간,토,1,22,5,16,0,경기,광주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,127.2005,37.3404,경기광주시,2,화물차승합차,0,1,0,9
2013-10-08,야간,화,1,12,1,10,0,충남,보령시,차대차,기타,중앙선 침범,단일로,기타단일로,승합차,승합차,126.5843,36.339,충남보령시,2,승합차승합차,0,0,0,136
2013-11-27,주간,수,6,24,0,18,0,충남,천안시,차대차,기타,중앙선 침범,단일로,기타단일로,승합차,화물차,127.154,36.8391,충남천안시,2,승합차화물차,0,0,0,63
2013-08-07,야간,수,2,6,4,0,0,대구,중구,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,128.5804,35.8779,대구중구,2,승용차승용차,0,0,0,178
2013-10-16,야간,수,2,7,5,0,0,경북,구미시,차대차,측면직각충돌,과속,교차로,교차로내,승용차,승용차,128.3608,36.0918,경북구미시,2,승용차승용차,0,0,0,144
2012-07-26,야간,목,1,7,4,2,0,충남,보령시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.6178,36.3604,충남보령시,2,승용차승용차,0,0,0,136
2014-04-18,주간,금,1,24,15,8,0,경남,진주시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승합차,127.9561,35.1616,경남진주시,2,승용차승합차,0,0,0,42
2013-09-10,야간,화,1,8,2,5,0,강원,삼척시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,129.3026,37.1471,강원삼척시,2,화물차없음,0,0,0,78
2013-06-29,주간,토,1,8,5,2,0,충남,태안군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,126.3848,36.4478,충남태안군,2,화물차승합차,0,1,0,169
2013-04-06,야간,토,1,16,2,13,0,서울,구로구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.8563,37.4881,서울구로구,2,승용차보행자,0,1,0,79
2013-04-15,주간,월,3,18,12,3,0,전남,여수시,차대차,추돌,과속,단일로,터널안,승용차,승합차,127.7111,34.7825,전남여수시,2,승용차승합차,0,0,0,102
2013-07-07,주간,일,2,12,8,2,0,경남,진주시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,128.1335,35.2379,경남진주시,2,승합차없음,0,1,0,42
2013-07-24,야간,수,1,13,7,5,0,전남,나주시,차량단독,기타,기타(운전자법규위반),단일로,기타단일로,승합차,없음,126.7785,35.0315,전남나주시,2,승합차없음,0,0,0,33
2013-07-22,야간,월,2,7,4,1,0,충남,당진시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.7152,36.9281,충남당진시,2,승용차승용차,0,0,0,46
2013-09-05,주간,목,1,47,28,11,7,인천,부평구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,126.7548,37.4732,인천부평구,2,승합차화물차,0,0,0,44
2013-07-11,주간,목,4,6,2,0,0,경남,진주시,차대차,측면직각충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,128.1016,35.1452,경남진주시,2,승용차승용차,0,0,0,42
2012-07-15,야간,일,1,10,1,8,0,서울,금천구,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승합차,126.9037,37.4424,서울금천구,2,승용차승합차,0,1,0,109
2012-10-11,주간,목,1,15,11,3,0,전남,여수시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,화물차,127.6577,34.8,전남여수시,2,승합차화물차,0,0,0,102
2014-12-31,야간,수,1,34,3,0,30,경기,화성시,차대차,기타,안전거리 미확보,단일로,기타단일로,승용차,승용차,126.8133,37.0777,경기화성시,2,승용차승용차,0,0,0,50
2013-08-22,주간,목,1,18,10,7,0,전북,완주군,차량단독,전도전복,안전운전 의무 불이행,교차로,교차로내,화물차,없음,127.0956,35.919,전북완주군,2,화물차없음,0,0,0,28
2013-07-04,주간,목,3,7,4,0,0,광주,광산구,차대차,추돌,과속,단일로,기타단일로,승용차,승용차,126.7999,35.1679,광주광산구,2,승용차승용차,0,0,0,135
2012-03-21,야간,수,2,9,7,0,0,부산,강서구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,128.9425,35.1576,부산강서구,2,승용차화물차,0,0,0,206
2013-04-07,야간,일,1,7,6,0,0,서울,양천구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.8622,37.5439,서울양천구,2,승용차승용차,0,1,0,140
2013-08-04,주간,일,1,11,3,7,0,경북,군위군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.6437,36.1867,경북군위군,2,승용차승용차,0,1,0,170
2013-08-27,주간,화,1,7,5,1,0,경기,안산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.5706,37.27,경기안산시,2,승용차승용차,0,0,0,2
2013-08-19,야간,월,1,9,0,8,0,전북,전주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승합차,127.1056,35.8533,전북전주시,2,승용차승합차,0,0,0,11
2013-10-03,주간,목,1,9,3,4,1,서울,서초구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.0344,37.4694,서울서초구,2,승합차승용차,0,1,0,214
2013-09-23,주간,월,1,7,5,1,0,제주,제주시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.449,33.4945,제주제주시,2,승용차승용차,0,0,0,90
2013-01-23,야간,수,1,13,5,7,0,경남,통영시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,128.4159,34.7845,경남통영시,2,승합차없음,0,0,0,212
2012-07-14,주간,토,1,12,7,4,0,대구,동구,차대차,추돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.6358,35.9496,대구동구,2,승용차승용차,0,1,0,26
2014-12-02,야간,화,1,8,5,1,1,충북,청주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.4273,36.5755,충북청주시,2,화물차승용차,0,0,0,83
2012-01-22,야간,일,1,9,2,6,0,경북,경산시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,128.7486,35.8345,경북경산시,2,승용차승용차,0,1,0,52
2013-10-28,주간,월,1,20,6,11,2,부산,금정구,차대차,추돌,과속,단일로,기타단일로,승용차,화물차,129.0932,35.2466,부산금정구,2,승용차화물차,0,0,0,96
2014-05-13,주간,화,1,9,1,6,1,인천,남동구,차대차,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,126.7221,37.3809,인천남동구,2,화물차화물차,0,0,0,29
2014-08-17,주간,일,2,9,6,1,0,경북,경주시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,129.271,35.9834,경북경주시,2,승합차없음,0,1,0,100
2013-06-26,주간,수,2,25,1,22,0,경기,화성시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승합차,126.9309,37.1624,경기화성시,2,승합차승합차,0,0,0,50
2014-10-11,야간,토,1,10,3,6,0,전남,담양군,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,화물차,126.974,35.3129,전남담양군,2,승합차화물차,0,1,0,181
2013-06-26,야간,수,1,19,5,13,0,서울,구로구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,126.8748,37.5069,서울구로구,2,승합차화물차,0,0,0,79
2014-12-29,주간,월,1,20,2,17,0,전북,고창군,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승용차,승합차,126.684,35.4162,전북고창군,2,승용차승합차,0,0,0,219
2013-05-20,주간,월,1,9,3,5,0,부산,기장군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,129.2155,35.2432,부산기장군,2,승용차승용차,0,0,0,85
2013-05-24,야간,금,2,7,4,1,0,충남,공주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.0185,36.5455,충남공주시,2,승용차없음,0,0,0,19
2014-10-30,야간,목,2,8,6,0,0,서울,서초구,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.9985,37.5097,서울서초구,2,승합차없음,0,0,0,214
2012-10-30,주간,화,1,40,6,33,0,강원,영월군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승합차,건설기계,128.5589,37.1209,강원영월군,2,승합차건설기계,0,0,0,114
2012-06-24,야간,일,2,8,5,1,0,경기,화성시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,127.0949,37.1732,경기화성시,2,승합차없음,0,1,0,50
2014-05-22,주간,목,1,22,10,8,3,전남,보성군,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승합차,승용차,127.3414,34.8399,전남보성군,2,승합차승용차,0,0,0,122
2013-10-25,주간,금,2,11,1,7,1,강원,횡성군,차대차,기타,안전운전 의무 불이행,기타,기타,승용차,승합차,128.1002,37.4477,강원횡성군,2,승용차승합차,0,0,0,31
2014-10-25,야간,토,1,7,4,2,0,서울,노원구,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,127.0871,37.6216,서울노원구,2,승용차승용차,0,1,0,18
2013-06-28,주간,금,1,10,2,6,1,서울,강서구,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,승용차,승합차,126.8155,37.5609,서울강서구,2,승용차승합차,0,0,0,43
2012-11-22,주간,목,2,18,9,6,1,서울,서초구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.0647,37.4358,서울서초구,2,승합차승용차,0,0,0,214
2013-05-05,주간,일,1,7,5,1,0,경북,상주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,128.1081,36.408,경북상주시,2,승용차승합차,0,1,0,58
2012-07-23,야간,월,1,7,6,0,0,충남,보령시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승합차,126.6044,36.3485,충남보령시,2,승용차승합차,0,0,0,136
2014-11-04,주간,화,3,20,3,0,14,제주,서귀포시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,126.6259,33.3724,제주서귀포시,2,승용차승합차,0,0,0,62
2014-10-08,야간,수,2,12,8,1,1,부산,동래구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.0733,35.2038,부산동래구,2,승용차보행자,0,0,0,216
2013-09-28,주간,토,2,6,4,0,0,경남,합천군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,128.1834,35.7071,경남합천군,2,승용차승합차,0,1,0,133
2014-10-16,주간,목,1,8,3,4,0,경기,양주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로내,화물차,승합차,127.0159,37.7912,경기양주시,2,화물차승합차,0,0,0,59
2014-11-24,주간,월,1,8,4,3,0,경북,경주시,차대차,기타,중앙선 침범,단일로,기타단일로,화물차,승합차,129.3524,35.8352,경북경주시,2,화물차승합차,0,0,0,100
2013-04-15,주간,월,1,8,2,5,0,전북,익산시,차대차,기타,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,126.9599,36.0445,전북익산시,2,승용차승용차,0,0,0,125
2014-04-04,야간,금,1,24,16,7,0,경기,안산시,차대차,기타,과속,단일로,기타단일로,승합차,승용차,126.8945,37.3005,경기안산시,2,승합차승용차,0,0,0,2
2014-05-02,야간,금,1,7,5,1,0,서울,강서구,차대차,기타,신호위반,교차로,교차로내,승용차,승용차,126.8403,37.5416,서울강서구,2,승용차승용차,0,0,0,43
2013-07-07,야간,일,1,9,5,3,0,제주,제주시,차대차,측면직각충돌,신호위반,교차로,교차로내,승합차,승용차,126.5563,33.5074,제주제주시,2,승합차승용차,0,1,0,90
2013-03-29,야간,금,1,8,2,5,0,경기,광주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,127.2182,37.3469,경기광주시,2,화물차승합차,0,0,0,9
2014-12-05,주간,금,2,9,0,7,0,전남,해남군,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,승합차,126.6003,34.5601,전남해남군,2,승용차승합차,0,0,0,119
2014-11-09,주간,일,3,9,4,2,0,전남,영암군,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,126.7837,34.8305,전남영암군,2,승용차승용차,0,1,0,16
2014-08-25,야간,월,3,9,3,3,0,충남,논산시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,127.0988,36.1188,충남논산시,2,화물차승용차,0,0,0,61
2014-08-24,주간,일,1,8,7,0,0,제주,서귀포시,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,화물차,126.8971,33.4066,제주서귀포시,2,승용차화물차,0,1,0,62
2014-12-15,주간,월,1,8,5,2,0,강원,홍천군,차대차,기타,중앙선 침범,교차로,교차로내,화물차,승합차,128.0559,37.9147,강원홍천군,2,화물차승합차,0,0,0,82
2014-10-16,주간,목,2,8,3,1,2,충남,예산군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.8536,36.611,충남예산군,2,화물차화물차,0,0,0,187
2014-11-30,야간,일,5,5,0,0,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.0391,37.0128,경기평택시,2,승용차화물차,0,1,0,14
2014-01-20,야간,월,1,16,6,9,0,인천,연수구,차량단독,공작물충돌,과속,단일로,기타단일로,승합차,없음,126.6713,37.4174,인천연수구,2,승합차없음,0,0,0,35
2014-12-28,주간,일,3,8,5,0,0,경기,안성시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.2391,36.98,경기안성시,2,승용차없음,0,1,0,23
2014-11-05,주간,수,1,8,2,5,0,충북,옥천군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.5772,36.3075,충북옥천군,2,화물차승용차,0,0,0,142
2014-03-30,주간,일,2,7,5,0,0,전북,남원시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.4518,35.4581,전북남원시,2,승용차승용차,0,1,0,193
2014-09-07,야간,일,1,7,6,0,0,대구,수성구,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,128.6413,35.859,대구수성구,2,승용차승용차,0,1,0,37
2014-01-01,야간,수,1,7,6,0,0,강원,원주시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,127.8499,37.3308,강원원주시,2,승용차승용차,0,1,0,36
2014-07-15,주간,화,1,7,6,0,0,충남,보령시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.5555,36.3836,충남보령시,2,승합차없음,0,0,0,136
2014-09-17,야간,수,1,7,4,2,0,인천,서구,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,126.6739,37.5936,인천서구,2,승용차승용차,0,0,0,97
2014-11-26,주간,수,2,7,5,0,0,충남,태안군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,건설기계,126.2927,36.6771,충남태안군,2,승용차건설기계,0,0,0,169
2013-04-28,야간,일,4,6,2,0,0,제주,서귀포시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6225,33.3579,제주서귀포시,2,승용차없음,0,1,0,62
2014-10-31,주간,금,1,18,6,7,4,경북,군위군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,128.6793,36.1822,경북군위군,2,화물차승합차,0,0,0,170
2014-10-19,주간,일,1,7,4,2,0,경남,함안군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.3026,35.2887,경남함안군,2,승용차승용차,0,1,0,117
2014-09-26,야간,금,3,7,4,0,0,경기,고양시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.8431,37.6541,경기고양시,2,승용차승용차,0,0,0,40
2014-02-15,주간,토,2,19,1,9,7,경기,남양주시,차대차,정면충돌,신호위반,교차로,교차로내,승용차,승합차,127.1867,37.623,경기남양주시,2,승용차승합차,0,1,0,70
2014-01-12,주간,일,3,12,6,3,0,경북,칠곡군,차대차,측면직각충돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,128.4293,35.9813,경북칠곡군,2,화물차화물차,0,1,0,21
2014-07-19,야간,토,3,13,5,4,1,서울,금천구,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.9036,37.4667,서울금천구,2,승용차승용차,0,1,0,109
2014-01-22,주간,수,1,9,1,7,0,충북,충주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,127.8255,36.9733,충북충주시,2,화물차화물차,0,0,0,6
2014-08-13,주간,수,3,7,4,0,0,제주,제주시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,126.5454,33.4709,제주제주시,2,화물차승용차,0,0,0,90
2014-08-03,야간,일,2,7,2,3,0,경남,김해시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.8131,35.2208,경남김해시,2,승용차승용차,0,1,0,13
2014-06-09,야간,월,1,11,2,8,0,대전,서구,차대차,측면직각충돌,부당한 회전,단일로,횡단보도상,이륜차,승합차,127.3479,36.3286,대전서구,2,이륜차승합차,0,0,0,4
2014-02-01,주간,토,2,7,3,2,0,전남,곡성군,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.1527,35.2589,전남곡성군,2,화물차승용차,0,1,0,147
2014-05-19,야간,월,1,18,1,16,0,전북,전주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승합차,127.1226,35.7932,전북전주시,2,화물차승합차,0,0,0,11
2014-05-31,야간,토,2,7,2,3,0,대구,북구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.5184,35.8937,대구북구,2,승용차승용차,0,1,0,112
2014-03-16,주간,일,1,9,3,5,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.1187,36.695,충남천안시,2,승용차승용차,0,1,0,63
2014-08-08,야간,금,1,15,0,8,6,충남,공주시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.1125,36.539,충남공주시,2,승용차화물차,0,0,0,19
2014-06-07,야간,토,2,10,6,2,0,전남,무안군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.5044,34.9451,전남무안군,2,승합차없음,0,1,0,101
2014-05-13,주간,화,4,7,3,0,0,경기,고양시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.805,37.6384,경기고양시,2,승용차화물차,0,0,0,40
2014-07-10,주간,목,3,6,3,0,0,부산,해운대구,차량단독,주/정차차량 충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,129.1278,35.1873,부산해운대구,2,승용차승용차,0,0,0,1
2014-10-28,주간,화,5,5,0,0,0,전북,김제시,차대차,추돌,과속,단일로,기타단일로,승용차,화물차,126.9843,35.732,전북김제시,2,승용차화물차,0,0,0,34
2014-07-25,주간,금,2,7,5,0,0,충남,아산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.8622,36.8797,충남아산시,2,승용차승용차,0,0,0,53
2014-06-02,야간,월,1,17,0,15,1,강원,춘천시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승합차,127.7726,37.85,강원춘천시,2,화물차승합차,0,0,0,111
2014-06-25,주간,수,2,8,2,3,1,대구,중구,차대사람,횡단중,중앙선 침범,교차로,교차로내,승용차,보행자,128.6064,35.8689,대구중구,2,승용차보행자,0,0,0,178
2014-07-12,야간,토,1,8,2,5,0,전북,익산시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,127.0286,35.971,전북익산시,2,화물차승용차,0,1,0,125
